"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameDevComparatorJaccard record1Value","[0] GameDevComparatorJaccard record2Value","[0] GameDevComparatorJaccard record1PreprocessedValue","[0] GameDevComparatorJaccard record2PreprocessedValue","[0] GameDevComparatorJaccard similarity","[0] GameDevComparatorJaccard postproccesedSimilarity","[1] GameGenreComparatorMongeElkan record1Value","[1] GameGenreComparatorMongeElkan record2Value","[1] GameGenreComparatorMongeElkan record1PreprocessedValue","[1] GameGenreComparatorMongeElkan record2PreprocessedValue","[1] GameGenreComparatorMongeElkan similarity","[1] GameGenreComparatorMongeElkan postproccesedSimilarity","[2] GameNameComparatorLowerCaseJaccard record1Value","[2] GameNameComparatorLowerCaseJaccard record2Value","[2] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[2] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[2] GameNameComparatorLowerCaseJaccard similarity","[2] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[3] GameNameComparatorLevenshtein record1Value","[3] GameNameComparatorLevenshtein record2Value","[3] GameNameComparatorLevenshtein record1PreprocessedValue","[3] GameNameComparatorLevenshtein record2PreprocessedValue","[3] GameNameComparatorLevenshtein similarity","[3] GameNameComparatorLevenshtein postproccesedSimilarity","[4] GameNameComparatorJaccard record1Value","[4] GameNameComparatorJaccard record2Value","[4] GameNameComparatorJaccard record1PreprocessedValue","[4] GameNameComparatorJaccard record2PreprocessedValue","[4] GameNameComparatorJaccard similarity","[4] GameNameComparatorJaccard postproccesedSimilarity","[5] GamePlatformComparatorMongeElkan record1Value","[5] GamePlatformComparatorMongeElkan record2Value","[5] GamePlatformComparatorMongeElkan record1PreprocessedValue","[5] GamePlatformComparatorMongeElkan record2PreprocessedValue","[5] GamePlatformComparatorMongeElkan similarity","[5] GamePlatformComparatorMongeElkan postproccesedSimilarity","[6] GamePublisherComparatorLevenshtein record1Value","[6] GamePublisherComparatorLevenshtein record2Value","[6] GamePublisherComparatorLevenshtein record1PreprocessedValue","[6] GamePublisherComparatorLevenshtein record2PreprocessedValue","[6] GamePublisherComparatorLevenshtein similarity","[6] GamePublisherComparatorLevenshtein postproccesedSimilarity","[7] GamePublisherLJaccard record1Value","[7] GamePublisherLJaccard record2Value","[7] GamePublisherLJaccard record1PreprocessedValue","[7] GamePublisherLJaccard record2PreprocessedValue","[7] GamePublisherLJaccard similarity","[7] GamePublisherLJaccard postproccesedSimilarity","[8] GameReleaseComparatorExactYear record1Value","[8] GameReleaseComparatorExactYear record2Value","[8] GameReleaseComparatorExactYear record1PreprocessedValue","[8] GameReleaseComparatorExactYear record2PreprocessedValue","[8] GameReleaseComparatorExactYear similarity","[8] GameReleaseComparatorExactYear postproccesedSimilarity","[9] GamePlatformComparatorJaccard record1Value","[9] GamePlatformComparatorJaccard record2Value","[9] GamePlatformComparatorJaccard record1PreprocessedValue","[9] GamePlatformComparatorJaccard record2PreprocessedValue","[9] GamePlatformComparatorJaccard similarity","[9] GamePlatformComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","Kaggle1_Video_Game_851","VG_Sales699","0.08089171974522293","1",", ubisoft, ","",", ubisoft, ","","0.0","0.0",", Misc, ",", Misc, ",", Misc, ",", Misc, ","1.0","1.0","just dance 2015","just dance 2015","just dance 2015","just dance 2015","1.0","1.0","Just Dance 2015","Just Dance 2015","Just Dance 2015","Just Dance 2015","1.0","1.0","Just Dance 2015","Just Dance 2015","Just Dance 2015","Just Dance 2015","1.0","1.0","Wii","Wii","Wii","Wii","1.0","1.0",", Ubisoft, ",", Ubisoft, ",", Ubisoft, ",", Ubisoft, ","1.0","1.0",", ubisoft, ",", ubisoft, ",", ubisoft, ",", ubisoft, ","1.0","1.0","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0","wii","wii","wii","wii","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_14346","VG_Sales14289","0.08089171974522293","0","","","","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","raw danger!","raw danger!","raw danger!","raw danger!","1.0","1.0","Raw Danger!","Raw Danger!","Raw Danger!","Raw Danger!","1.0","1.0","Raw Danger!","Raw Danger!","Raw Danger!","Raw Danger!","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", 505 Games, ",", 505 Games, ",", 505 Games, ",", 505 Games, ","1.0","1.0",", 505 games, ",", 505 games, ",", 505 games, ",", 505 games, ","1.0","1.0","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","1.0","1.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_10219","VG_Sales9348","0.08089171974522293","0",", 49games, ","",", 49games, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","winter stars","winter stars","winter stars","winter stars","1.0","1.0","Winter Stars","Winter Stars","Winter Stars","Winter Stars","1.0","1.0","Winter Stars","Winter Stars","Winter Stars","Winter Stars","1.0","1.0","Wii","Wii","Wii","Wii","1.0","1.0",", Deep Silver, ",", Deep Silver, ",", Deep Silver, ",", Deep Silver, ","1.0","1.0",", deep silver, ",", deep silver, ",", deep silver, ",", deep silver, ","1.0","1.0","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0","wii","wii","wii","wii","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_3901","VG_Sales2840",,"0",", visual concepts, ","",", visual concepts, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","major league baseball 2k10","major league baseball 2k7","major league baseball 2k10","major league baseball 2k7","0.7142857142857143","0.0","Major League Baseball 2K10","Major League Baseball 2K7","Major League Baseball 2K10","Major League Baseball 2K7","0.9230769230769231","0.9230769230769231","Major League Baseball 2K10","Major League Baseball 2K7","Major League Baseball 2K10","Major League Baseball 2K7","0.7142857142857143","0.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", Take-Two Interactive, ",", Spike, ",", Take-Two Interactive, ",", Spike, ","0.25","0.25",", take-two interactive, ",", spike, ",", take-two interactive, ",", spike, ","0.0","0.0","2010-01-01T00:00","2007-01-01T00:00","2010-01-01T00:00","2007-01-01T00:00","0.0","0.0","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_6070","VG_Sales6086","0.08089171974522293","0","","","","","0.0","0.0",", Simulation, ",", Simulation, ",", Simulation, ",", Simulation, ","1.0","1.0","beatmania append 4thmix: the beat goes on","beatmania append 4thmix: the beat goes on","beatmania append 4thmix: the beat goes on","beatmania append 4thmix: the beat goes on","1.0","1.0","BeatMania Append 4thMix: The beat goes on","BeatMania Append 4thMix: The beat goes on","BeatMania Append 4thMix: The beat goes on","BeatMania Append 4thMix: The beat goes on","1.0","1.0","BeatMania Append 4thMix: The beat goes on","BeatMania Append 4thMix: The beat goes on","BeatMania Append 4thMix: The beat goes on","BeatMania Append 4thMix: The beat goes on","1.0","1.0","PS","PS","PS","PS","1.0","1.0",", Konami Digital Entertainment, ",", Konami Digital Entertainment, ",", Konami Digital Entertainment, ",", Konami Digital Entertainment, ","1.0","1.0",", konami digital entertainment, ",", konami digital entertainment, ",", konami digital entertainment, ",", konami digital entertainment, ","1.0","1.0","1999-01-01T00:00","1999-01-01T00:00","1999-01-01T00:00","1999-01-01T00:00","1.0","1.0","ps","ps","ps","ps","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_12171","VG_Sales12126","0.08089171974522293","0","","","","","0.0","0.0",", Shooter, ",", Shooter, ",", Shooter, ",", Shooter, ","1.0","1.0","defcon 5","defcon 5","defcon 5","defcon 5","1.0","1.0","DefCon 5","DefCon 5","DefCon 5","DefCon 5","1.0","1.0","DefCon 5","DefCon 5","DefCon 5","DefCon 5","1.0","1.0","PS","PS","PS","PS","1.0","1.0",", Psygnosis, ",", Psygnosis, ",", Psygnosis, ",", Psygnosis, ","1.0","1.0",", psygnosis, ",", psygnosis, ",", psygnosis, ",", psygnosis, ","1.0","1.0","1995-01-01T00:00","1995-01-01T00:00","1995-01-01T00:00","1995-01-01T00:00","1.0","1.0","ps","ps","ps","ps","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_13439","VG_Sales7310",,"0",", milestone s.r.l, ","",", milestone s.r.l, ","","0.0","0.0",", Racing, ",", Racing, ",", Racing, ",", Racing, ","1.0","1.0","ride 2","ride","ride 2","ride","0.5","0.0","Ride 2","Ride","Ride 2","Ride","0.6666666666666667","0.6666666666666667","Ride 2","Ride","Ride 2","Ride","0.5","0.0","PlayStation4","PlayStation4","PlayStation4","PlayStation4","1.0","1.0",", Milestone S.r.l, ",", Milestone S.r.l., ",", Milestone S.r.l, ",", Milestone S.r.l., ","0.95","0.95",", milestone s.r.l, ",", milestone s.r.l., ",", milestone s.r.l, ",", milestone s.r.l., ","1.0","1.0","2016-01-01T00:00","2015-01-01T00:00","2016-01-01T00:00","2015-01-01T00:00","0.5","0.5","playstation4","playstation4","playstation4","playstation4","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_5454","VG_Sales5308","0.08089171974522293","0",", ea bright light, ","",", ea bright light, ","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","harry potter and the deathly hallows - part 2","harry potter and the deathly hallows - part 2","harry potter and the deathly hallows - part 2","harry potter and the deathly hallows - part 2","1.0","1.0","Harry Potter and the Deathly Hallows - Part 2","Harry Potter and the Deathly Hallows - Part 2","Harry Potter and the Deathly Hallows - Part 2","Harry Potter and the Deathly Hallows - Part 2","1.0","1.0","Harry Potter and the Deathly Hallows - Part 2","Harry Potter and the Deathly Hallows - Part 2","Harry Potter and the Deathly Hallows - Part 2","Harry Potter and the Deathly Hallows - Part 2","1.0","1.0","Xbox 360","Wii","Xbox 360","Wii","0.0","0.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0","xbox 360","wii","xbox 360","wii","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_456","VG_Sales12387",,"0",", maxis, ","",", maxis, ","","0.0","0.0",", Simulation, ",", Shooter, ",", Simulation, ",", Shooter, ","0.8317460318406423","0.8317460318406423","the sims: vacation","spy games: elevator mission","the sims: vacation","spy games: elevator mission","0.0","0.0","The Sims: Vacation","Spy Games: Elevator Mission","The Sims: Vacation","Spy Games: Elevator Mission","0.37037037037037035","0.37037037037037035","The Sims: Vacation","Spy Games: Elevator Mission","The Sims: Vacation","Spy Games: Elevator Mission","0.0","0.0","PC","Wii","PC","Wii","0.0","0.0",", Electronic Arts, ",", Tommo, ",", Electronic Arts, ",", Tommo, ","0.3157894736842105","0.3157894736842105",", electronic arts, ",", tommo, ",", electronic arts, ",", tommo, ","0.0","0.0","2002-01-01T00:00","2007-01-01T00:00","2002-01-01T00:00","2007-01-01T00:00","0.0","0.0","pc","wii","pc","wii","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_2351","VG_Sales2319","0.08089171974522293","0",", red entertainment, ","",", red entertainment, ","","0.0","0.0",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ","1.0","1.0","fossil fighters","fossil fighters","fossil fighters","fossil fighters","1.0","1.0","Fossil Fighters","Fossil Fighters","Fossil Fighters","Fossil Fighters","1.0","1.0","Fossil Fighters","Fossil Fighters","Fossil Fighters","Fossil Fighters","1.0","1.0","DS","DS","DS","DS","1.0","1.0",", Nintendo, ",", Nintendo, ",", Nintendo, ",", Nintendo, ","1.0","1.0",", nintendo, ",", nintendo, ",", nintendo, ",", nintendo, ","1.0","1.0","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","1.0","1.0","ds","ds","ds","ds","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_1705","VG_Sales1682","0.08089171974522293","0",", nintendo, nintendo software technology, ","",", nintendo, nintendo software technology, ","","0.0","0.0",", Puzzle, ",", Puzzle, ",", Puzzle, ",", Puzzle, ","1.0","1.0","mario vs. donkey kong 2: march of the minis","mario vs. donkey kong 2: march of the minis","mario vs. donkey kong 2: march of the minis","mario vs. donkey kong 2: march of the minis","1.0","1.0","Mario vs. Donkey Kong 2: March of the Minis","Mario vs. Donkey Kong 2: March of the Minis","Mario vs. Donkey Kong 2: March of the Minis","Mario vs. Donkey Kong 2: March of the Minis","1.0","1.0","Mario vs. Donkey Kong 2: March of the Minis","Mario vs. Donkey Kong 2: March of the Minis","Mario vs. Donkey Kong 2: March of the Minis","Mario vs. Donkey Kong 2: March of the Minis","1.0","1.0","DS","DS","DS","DS","1.0","1.0",", Nintendo, ",", Nintendo, ",", Nintendo, ",", Nintendo, ","1.0","1.0",", nintendo, ",", nintendo, ",", nintendo, ",", nintendo, ","1.0","1.0","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","1.0","1.0","ds","ds","ds","ds","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_14032","VG_Sales13977","0.08089171974522293","0","","","","","0.0","0.0",", Adventure, ",", Adventure, ",", Adventure, ",", Adventure, ","1.0","1.0","norn9: norn + nonette","norn9: norn + nonette","norn9: norn + nonette","norn9: norn + nonette","1.0","1.0","Norn9: Norn + Nonette","Norn9: Norn + Nonette","Norn9: Norn + Nonette","Norn9: Norn + Nonette","1.0","1.0","Norn9: Norn + Nonette","Norn9: Norn + Nonette","Norn9: Norn + Nonette","Norn9: Norn + Nonette","1.0","1.0","PSP","PSP","PSP","PSP","1.0","1.0",", Idea Factory, ",", Idea Factory, ",", Idea Factory, ",", Idea Factory, ","1.0","1.0",", idea factory, ",", idea factory, ",", idea factory, ",", idea factory, ","1.0","1.0","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","1.0","1.0","psp","psp","psp","psp","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_9607","VG_Sales9612","0.08089171974522293","0",", attention to detail, ","",", attention to detail, ","","0.0","0.0",", Racing, ",", Racing, ",", Racing, ",", Racing, ","1.0","1.0","drome racers","drome racers","drome racers","drome racers","1.0","1.0","Drome Racers","Drome Racers","Drome Racers","Drome Racers","1.0","1.0","Drome Racers","Drome Racers","Drome Racers","Drome Racers","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2002-01-01T00:00","2002-01-01T00:00","2002-01-01T00:00","2002-01-01T00:00","1.0","1.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_14913","VG_Sales11139",,"0",", natsume, ","",", natsume, ","","0.0","0.0",", Simulation, ",", Simulation, ",", Simulation, ",", Simulation, ","1.0","1.0","harvest moon: skytree village","harvest moon: boy & girl","harvest moon: skytree village","harvest moon: boy & girl","0.3333333333333333","0.0","Harvest Moon: Skytree Village","Harvest Moon: Boy & Girl","Harvest Moon: Skytree Village","Harvest Moon: Boy & Girl","0.6206896551724138","0.6206896551724138","Harvest Moon: Skytree Village","Harvest Moon: Boy & Girl","Harvest Moon: Skytree Village","Harvest Moon: Boy & Girl","0.3333333333333333","0.0","3DS","PSP","3DS","PSP","0.0","0.0",", Natsume, ",", Marvelous Interactive, ",", Natsume, ",", Marvelous Interactive, ","0.28","0.28",", natsume, ",", marvelous interactive, ",", natsume, ",", marvelous interactive, ","0.0","0.0","2016-01-01T00:00","2005-01-01T00:00","2016-01-01T00:00","2005-01-01T00:00","0.0","0.0","3ds","psp","3ds","psp","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_15642","VG_Sales15289","0.08089171974522293","0","","","","","0.0","0.0",", Strategy, ",", Strategy, ",", Strategy, ",", Strategy, ","1.0","1.0","military history: commander - europe at war","military history: commander - europe at war","military history: commander - europe at war","military history: commander - europe at war","1.0","1.0","Military History: Commander - Europe at War","Military History: Commander - Europe at War","Military History: Commander - Europe at War","Military History: Commander - Europe at War","1.0","1.0","Military History: Commander - Europe at War","Military History: Commander - Europe at War","Military History: Commander - Europe at War","Military History: Commander - Europe at War","1.0","1.0","PSP","PSP","PSP","PSP","1.0","1.0",", Slitherine Software, ",", Slitherine Software, ",", Slitherine Software, ",", Slitherine Software, ","1.0","1.0",", slitherine software, ",", slitherine software, ",", slitherine software, ",", slitherine software, ","1.0","1.0","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0","psp","psp","psp","psp","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_5997","VG_Sales6019","0.08089171974522293","0",", eutechnyx, ","",", eutechnyx, ","","0.0","0.0",", Racing, ",", Racing, ",", Racing, ",", Racing, ","1.0","1.0","ford mustang: the legend lives","ford mustang: the legend lives","ford mustang: the legend lives","ford mustang: the legend lives","1.0","1.0","Ford Mustang: The Legend Lives","Ford Mustang: The Legend Lives","Ford Mustang: The Legend Lives","Ford Mustang: The Legend Lives","1.0","1.0","Ford Mustang: The Legend Lives","Ford Mustang: The Legend Lives","Ford Mustang: The Legend Lives","Ford Mustang: The Legend Lives","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", Take-Two Interactive, ",", Take-Two Interactive, ",", Take-Two Interactive, ",", Take-Two Interactive, ","1.0","1.0",", take-two interactive, ",", take-two interactive, ",", take-two interactive, ",", take-two interactive, ","1.0","1.0","2005-01-01T00:00","2005-01-01T00:00","2005-01-01T00:00","2005-01-01T00:00","1.0","1.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_4270","VG_Sales4302","0.08089171974522293","0",", pam development, ","",", pam development, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","top spin","top spin","top spin","top spin","1.0","1.0","Top Spin","Top Spin","Top Spin","Top Spin","1.0","1.0","Top Spin","Top Spin","Top Spin","Top Spin","1.0","1.0","XB","XB","XB","XB","1.0","1.0",", Microsoft Game Studios, ",", Microsoft Game Studios, ",", Microsoft Game Studios, ",", Microsoft Game Studios, ","1.0","1.0",", microsoft game studios, ",", microsoft game studios, ",", microsoft game studios, ",", microsoft game studios, ","1.0","1.0","2003-01-01T00:00","2003-01-01T00:00","2003-01-01T00:00","2003-01-01T00:00","1.0","1.0","xb","xb","xb","xb","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_3222","VG_Sales3237",,"0","","","","","0.0","0.0",", Strategy, ",", Strategy, ",", Strategy, ",", Strategy, ","1.0","1.0","nobunaga no yabou: haouden","nobunaga no yabou: haouden","nobunaga no yabou: haouden","nobunaga no yabou: haouden","1.0","1.0","Nobunaga no Yabou: Haouden","Nobunaga no Yabou: Haouden","Nobunaga no Yabou: Haouden","Nobunaga no Yabou: Haouden","1.0","1.0","Nobunaga no Yabou: Haouden","Nobunaga no Yabou: Haouden","Nobunaga no Yabou: Haouden","Nobunaga no Yabou: Haouden","1.0","1.0","SNES","SNES","SNES","SNES","1.0","1.0",", Tecmo Koei, ",", Tecmo Koei, ",", Tecmo Koei, ",", Tecmo Koei, ","1.0","1.0",", tecmo koei, ",", tecmo koei, ",", tecmo koei, ",", tecmo koei, ","1.0","1.0","1993-01-01T00:00","1993-01-01T00:00","1993-01-01T00:00","1993-01-01T00:00","1.0","1.0","snes","snes","snes","snes","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_11662","VG_Sales11641","0.08089171974522293","0","","","","","0.0","0.0",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ","1.0","1.0","dragon slayer: the legend of heroes","dragon slayer: the legend of heroes","dragon slayer: the legend of heroes","dragon slayer: the legend of heroes","1.0","1.0","Dragon Slayer: The Legend of Heroes","Dragon Slayer: The Legend of Heroes","Dragon Slayer: The Legend of Heroes","Dragon Slayer: The Legend of Heroes","1.0","1.0","Dragon Slayer: The Legend of Heroes","Dragon Slayer: The Legend of Heroes","Dragon Slayer: The Legend of Heroes","Dragon Slayer: The Legend of Heroes","1.0","1.0","GEN","GEN","GEN","GEN","1.0","1.0",", Sega, ",", Sega, ",", Sega, ",", Sega, ","1.0","1.0",", sega, ",", sega, ",", sega, ",", sega, ","1.0","1.0","1994-01-01T00:00","1994-01-01T00:00","1994-01-01T00:00","1994-01-01T00:00","1.0","1.0","gen","gen","gen","gen","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_3215","VG_Sales3287","0.08089171974522293","1",", ea sports, ea canada, ","",", ea sports, ea canada, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","nhl 16","nhl 16","nhl 16","nhl 16","1.0","1.0","NHL 16","NHL 16","NHL 16","NHL 16","1.0","1.0","NHL 16","NHL 16","NHL 16","NHL 16","1.0","1.0","PlayStation4","PlayStation4","PlayStation4","PlayStation4","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","1.0","1.0","playstation4","playstation4","playstation4","playstation4","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_9760","VG_Sales3486",,"0",", black ops entertainment, ","",", black ops entertainment, ","","0.0","0.0",", Adventure, ",", Strategy, ",", Adventure, ",", Strategy, ","0.7746913532416025","0.7746913532416025","the x files: resist or serve","fire emblem: seisen no keifu","the x files: resist or serve","fire emblem: seisen no keifu","0.0","0.0","The X Files: Resist or Serve","Fire Emblem: Seisen no Keifu","The X Files: Resist or Serve","Fire Emblem: Seisen no Keifu","0.3571428571428571","0.3571428571428571","The X Files: Resist or Serve","Fire Emblem: Seisen no Keifu","The X Files: Resist or Serve","Fire Emblem: Seisen no Keifu","0.0","0.0","PlayStation2","SNES","PlayStation2","SNES","0.4444444477558136","0.4444444477558136",", Vivendi Games, ",", Nintendo, ",", Vivendi Games, ",", Nintendo, ","0.4117647058823529","0.4117647058823529",", vivendi games, ",", nintendo, ",", vivendi games, ",", nintendo, ","0.0","0.0","2004-01-01T00:00","1996-01-01T00:00","2004-01-01T00:00","1996-01-01T00:00","0.0","0.0","playstation2","snes","playstation2","snes","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_1594","VG_Sales1593","0.08089171974522293","0",", criterion games, ","",", criterion games, ","","0.0","0.0",", Shooter, ",", Shooter, ",", Shooter, ",", Shooter, ","1.0","1.0","black","black","black","black","1.0","1.0","Black","Black","Black","Black","1.0","1.0","Black","Black","Black","Black","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","1.0","1.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_14304","VG_Sales10109",,"0",", voxler, ","",", voxler, ","","0.0","0.0",", Action, ",", Simulation, ",", Action, ",", Simulation, ","0.8685185114542643","0.8685185114542643","let's sing 2016","let's play garden","let's sing 2016","let's play garden","0.3333333333333333","0.0","Let's Sing 2016","Let's Play Garden","Let's Sing 2016","Let's Play Garden","0.4117647058823529","0.4117647058823529","Let's Sing 2016","Let's Play Garden","Let's Sing 2016","Let's Play Garden","0.3333333333333333","0.0","PlayStation4","DS","PlayStation4","DS","0.5277777910232544","0.5277777910232544",", FuRyu Corporation, ",", Deep Silver, ",", FuRyu Corporation, ",", Deep Silver, ","0.2857142857142857","0.2857142857142857",", furyu corporation, ",", deep silver, ",", furyu corporation, ",", deep silver, ","0.0","0.0","2015-01-01T00:00","2010-01-01T00:00","2015-01-01T00:00","2010-01-01T00:00","0.0","0.0","playstation4","ds","playstation4","ds","0.0","0.0"
