"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameDevComparatorJaccard record1Value","[0] GameDevComparatorJaccard record2Value","[0] GameDevComparatorJaccard record1PreprocessedValue","[0] GameDevComparatorJaccard record2PreprocessedValue","[0] GameDevComparatorJaccard similarity","[0] GameDevComparatorJaccard postproccesedSimilarity","[1] GameNameComparatorMongeElkan record1Value","[1] GameNameComparatorMongeElkan record2Value","[1] GameNameComparatorMongeElkan record1PreprocessedValue","[1] GameNameComparatorMongeElkan record2PreprocessedValue","[1] GameNameComparatorMongeElkan similarity","[1] GameNameComparatorMongeElkan postproccesedSimilarity","[2] GameGenreComparatorMongeElkan record1Value","[2] GameGenreComparatorMongeElkan record2Value","[2] GameGenreComparatorMongeElkan record1PreprocessedValue","[2] GameGenreComparatorMongeElkan record2PreprocessedValue","[2] GameGenreComparatorMongeElkan similarity","[2] GameGenreComparatorMongeElkan postproccesedSimilarity","[3] GameNameComparatorLowerCaseJaccard record1Value","[3] GameNameComparatorLowerCaseJaccard record2Value","[3] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[3] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[3] GameNameComparatorLowerCaseJaccard similarity","[3] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[4] GameNameComparatorLevenshtein record1Value","[4] GameNameComparatorLevenshtein record2Value","[4] GameNameComparatorLevenshtein record1PreprocessedValue","[4] GameNameComparatorLevenshtein record2PreprocessedValue","[4] GameNameComparatorLevenshtein similarity","[4] GameNameComparatorLevenshtein postproccesedSimilarity","[5] GameNameComparatorJaccard record1Value","[5] GameNameComparatorJaccard record2Value","[5] GameNameComparatorJaccard record1PreprocessedValue","[5] GameNameComparatorJaccard record2PreprocessedValue","[5] GameNameComparatorJaccard similarity","[5] GameNameComparatorJaccard postproccesedSimilarity","[6] GamePlatformComparatorMongeElkan record1Value","[6] GamePlatformComparatorMongeElkan record2Value","[6] GamePlatformComparatorMongeElkan record1PreprocessedValue","[6] GamePlatformComparatorMongeElkan record2PreprocessedValue","[6] GamePlatformComparatorMongeElkan similarity","[6] GamePlatformComparatorMongeElkan postproccesedSimilarity","[7] GamePublisherComparatorLevenshtein record1Value","[7] GamePublisherComparatorLevenshtein record2Value","[7] GamePublisherComparatorLevenshtein record1PreprocessedValue","[7] GamePublisherComparatorLevenshtein record2PreprocessedValue","[7] GamePublisherComparatorLevenshtein similarity","[7] GamePublisherComparatorLevenshtein postproccesedSimilarity","[8] GamePublisherLJaccard record1Value","[8] GamePublisherLJaccard record2Value","[8] GamePublisherLJaccard record1PreprocessedValue","[8] GamePublisherLJaccard record2PreprocessedValue","[8] GamePublisherLJaccard similarity","[8] GamePublisherLJaccard postproccesedSimilarity","[9] GameReleaseComparatorExactYear record1Value","[9] GameReleaseComparatorExactYear record2Value","[9] GameReleaseComparatorExactYear record1PreprocessedValue","[9] GameReleaseComparatorExactYear record2PreprocessedValue","[9] GameReleaseComparatorExactYear similarity","[9] GameReleaseComparatorExactYear postproccesedSimilarity","[10] GamePlatformComparatorJaccard record1Value","[10] GamePlatformComparatorJaccard record2Value","[10] GamePlatformComparatorJaccard record1PreprocessedValue","[10] GamePlatformComparatorJaccard record2PreprocessedValue","[10] GamePlatformComparatorJaccard similarity","[10] GamePlatformComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","DBpedia_Video_Game_9363","Kaggle1_Video_Game_11070","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","2-in-1 Game Pack: Spider-Man & Spider-Man 2","007: Quantum of Solace","2-in-1 Game Pack: Spider-Man & Spider-Man 2","0.4640592038631439","0.4640592038631439",", First-person shooter, , Third-person shooter, ",", Platform, ",", First-person shooter, , Third-person shooter, ",", Platform, ","0.725","0.725","007: quantum of solace","2-in-1 game pack: spider-man & spider-man 2","007: quantum of solace","2-in-1 game pack: spider-man & spider-man 2","0.0","0.0","007: Quantum of Solace","2-in-1 Game Pack: Spider-Man & Spider-Man 2","007: Quantum of Solace","2-in-1 Game Pack: Spider-Man & Spider-Man 2","0.13953488372093026","0.13953488372093026","007: Quantum of Solace","2-in-1 Game Pack: Spider-Man & Spider-Man 2","007: Quantum of Solace","2-in-1 Game Pack: Spider-Man & Spider-Man 2","0.0","0.0","Nintendo DS","Game Boy Advance","Nintendo DS","Game Boy Advance","0.4545454680919647","0.4545454680919647",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2008-10-31T00:00","2005-01-01T00:00","2008-10-31T00:00","2005-01-01T00:00","0.0","0.0","nintendo ds","game boy advance","nintendo ds","game boy advance","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2140","Kaggle1_Video_Game_7142","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","101-in-1 Party Megamix Wii","007 Legends","101-in-1 Party Megamix Wii","0.4156177043914795","0.4156177043914795",", First-person shooter, , Interactive film, ",", Misc, ",", First-person shooter, , Interactive film, ",", Misc, ","0.7816666722297668","0.7816666722297668","007 legends","101-in-1 party megamix wii","007 legends","101-in-1 party megamix wii","0.0","0.0","007 Legends","101-in-1 Party Megamix Wii","007 Legends","101-in-1 Party Megamix Wii","0.15384615384615385","0.15384615384615385","007 Legends","101-in-1 Party Megamix Wii","007 Legends","101-in-1 Party Megamix Wii","0.0","0.0","Microsoft Windows","Wii","Microsoft Windows","Wii","0.46405228972435","0.46405228972435",", Activision, ",", Nordcurrent, ",", Activision, ",", Nordcurrent, ","0.33333333333333337","0.33333333333333337",", activision, ",", nordcurrent, ",", activision, ",", nordcurrent, ","0.0","0.0","2012-10-16T00:00","2009-01-01T00:00","2012-10-16T00:00","2009-01-01T00:00","0.0","0.0","microsoft windows","wii","microsoft windows","wii","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9362","Kaggle1_Video_Game_840","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","1080°: TenEighty Snowboarding","007: Quantum of Solace","1080°: TenEighty Snowboarding","0.5697492361068726","0.5697492361068726",", First-person shooter, , Third-person shooter, ",", Sports, ",", First-person shooter, , Third-person shooter, ",", Sports, ","0.7966666698455811","0.7966666698455811","007: quantum of solace","1080°: teneighty snowboarding","007: quantum of solace","1080°: teneighty snowboarding","0.0","0.0","007: Quantum of Solace","1080°: TenEighty Snowboarding","007: Quantum of Solace","1080°: TenEighty Snowboarding","0.27586206896551724","0.27586206896551724","007: Quantum of Solace","1080°: TenEighty Snowboarding","007: Quantum of Solace","1080°: TenEighty Snowboarding","0.0","0.0","Microsoft Windows","Nintendo 64","Microsoft Windows","Nintendo 64","0.49390968680381775","0.49390968680381775",", Activision, ",", Nintendo, ",", Activision, ",", Nintendo, ","0.3571428571428571","0.3571428571428571",", activision, ",", nintendo, ",", activision, ",", nintendo, ","0.0","0.0","2008-10-31T00:00","1998-01-01T00:00","2008-10-31T00:00","1998-01-01T00:00","0.0","0.0","microsoft windows","nintendo 64","microsoft windows","nintendo 64","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_6006","Kaggle1_Video_Game_10028",,"0","","","","","0.0","0.0","Art Academy: Lessons for Everyone!","Disney Art Academy","Art Academy: Lessons for Everyone!","Disney Art Academy","0.6302423477172852","0.6302423477172852",", Edutainment, ",", Action, ",", Edutainment, ",", Action, ","0.8636363546053568","0.8636363546053568","art academy: lessons for everyone!","disney art academy","art academy: lessons for everyone!","disney art academy","0.3333333333333333","0.0","Art Academy: Lessons for Everyone!","Disney Art Academy","Art Academy: Lessons for Everyone!","Disney Art Academy","0.17647058823529416","0.17647058823529416","Art Academy: Lessons for Everyone!","Disney Art Academy","Art Academy: Lessons for Everyone!","Disney Art Academy","0.3333333333333333","0.0","Nintendo 3DS","Nintendo 3DS","Nintendo 3DS","Nintendo 3DS","1.0","1.0",", Nintendo, ",", Nintendo, ",", Nintendo, ",", Nintendo, ","1.0","1.0",", nintendo, ",", nintendo, ",", nintendo, ",", nintendo, ","1.0","1.0","2012-07-28T00:00","2016-01-01T00:00","2012-07-28T00:00","2016-01-01T00:00","0.0","0.0","nintendo 3ds","nintendo 3ds","nintendo 3ds","nintendo 3ds","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_9365","Kaggle1_Video_Game_2063","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","1942","007: Quantum of Solace","1942","0.0","0.0",", First-person shooter, , Third-person shooter, ",", Shooter, ",", First-person shooter, , Third-person shooter, ",", Shooter, ","0.8028571367263794","0.8028571367263794","007: quantum of solace","1942","007: quantum of solace","1942","0.0","0.0","007: Quantum of Solace","1942","007: Quantum of Solace","1942","0.0","0.0","007: Quantum of Solace","1942","007: Quantum of Solace","1942","0.0","0.0","PlayStation 3","Nintendo Entertainment System","PlayStation 3","Nintendo Entertainment System","0.45042315125465393","0.45042315125465393",", Activision, ",", Capcom, ",", Activision, ",", Capcom, ","0.4285714285714286","0.4285714285714286",", activision, ",", capcom, ",", activision, ",", capcom, ","0.0","0.0","2008-10-31T00:00","1985-01-01T00:00","2008-10-31T00:00","1985-01-01T00:00","0.0","0.0","playstation 3","nintendo entertainment system","playstation 3","nintendo entertainment system","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2140","Kaggle1_Video_Game_840","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","1080°: TenEighty Snowboarding","007 Legends","1080°: TenEighty Snowboarding","0.5285614728927612","0.5285614728927612",", First-person shooter, , Interactive film, ",", Sports, ",", First-person shooter, , Interactive film, ",", Sports, ","0.7694444477558136","0.7694444477558136","007 legends","1080°: teneighty snowboarding","007 legends","1080°: teneighty snowboarding","0.0","0.0","007 Legends","1080°: TenEighty Snowboarding","007 Legends","1080°: TenEighty Snowboarding","0.24137931034482762","0.24137931034482762","007 Legends","1080°: TenEighty Snowboarding","007 Legends","1080°: TenEighty Snowboarding","0.0","0.0","Microsoft Windows","Nintendo 64","Microsoft Windows","Nintendo 64","0.49390968680381775","0.49390968680381775",", Activision, ",", Nintendo, ",", Activision, ",", Nintendo, ","0.3571428571428571","0.3571428571428571",", activision, ",", nintendo, ",", activision, ",", nintendo, ","0.0","0.0","2012-10-16T00:00","1998-01-01T00:00","2012-10-16T00:00","1998-01-01T00:00","0.0","0.0","microsoft windows","nintendo 64","microsoft windows","nintendo 64","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_22915","Kaggle1_Video_Game_7142","0.12195121951219512",,"","","","","0.0","0.0","1-2-Switch","101-in-1 Party Megamix Wii","1-2-Switch","101-in-1 Party Megamix Wii","0.49743589758872986","0.49743589758872986",", Party game, ",", Misc, ",", Party game, ",", Misc, ","0.6666666666666666","0.6666666666666666","1-2-switch","101-in-1 party megamix wii","1-2-switch","101-in-1 party megamix wii","0.125","0.0","1-2-Switch","101-in-1 Party Megamix Wii","1-2-Switch","101-in-1 Party Megamix Wii","0.15384615384615385","0.15384615384615385","1-2-Switch","101-in-1 Party Megamix Wii","1-2-Switch","101-in-1 Party Megamix Wii","0.125","0.0","Nintendo Switch","Wii","Nintendo Switch","Wii","0.46666666865348816","0.46666666865348816",", Nintendo, ",", Nordcurrent, ",", Nintendo, ",", Nordcurrent, ","0.4","0.4",", nintendo, ",", nordcurrent, ",", nintendo, ",", nordcurrent, ","0.0","0.0","2017-03-03T00:00","2009-01-01T00:00","2017-03-03T00:00","2009-01-01T00:00","0.0","0.0","nintendo switch","wii","nintendo switch","wii","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9363","Kaggle1_Video_Game_2430","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","2010 FIFA World Cup South Africa","007: Quantum of Solace","2010 FIFA World Cup South Africa","0.5946338176727295","0.5946338176727295",", First-person shooter, , Third-person shooter, ",", Sports, ",", First-person shooter, , Third-person shooter, ",", Sports, ","0.7966666698455811","0.7966666698455811","007: quantum of solace","2010 fifa world cup south africa","007: quantum of solace","2010 fifa world cup south africa","0.0","0.0","007: Quantum of Solace","2010 FIFA World Cup South Africa","007: Quantum of Solace","2010 FIFA World Cup South Africa","0.28125","0.28125","007: Quantum of Solace","2010 FIFA World Cup South Africa","007: Quantum of Solace","2010 FIFA World Cup South Africa","0.0","0.0","Nintendo DS","Xbox 360","Nintendo DS","Xbox 360","0.405303031206131","0.405303031206131",", Activision, ",", Electronic Arts, ",", Activision, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", activision, ",", electronic arts, ",", activision, ",", electronic arts, ","0.0","0.0","2008-10-31T00:00","2010-01-01T00:00","2008-10-31T00:00","2010-01-01T00:00","0.0","0.0","nintendo ds","xbox 360","nintendo ds","xbox 360","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9365","Kaggle1_Video_Game_3396","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","2002 FIFA World Cup","007: Quantum of Solace","2002 FIFA World Cup","0.5115630030632019","0.5115630030632019",", First-person shooter, , Third-person shooter, ",", Sports, ",", First-person shooter, , Third-person shooter, ",", Sports, ","0.7966666698455811","0.7966666698455811","007: quantum of solace","2002 fifa world cup","007: quantum of solace","2002 fifa world cup","0.0","0.0","007: Quantum of Solace","2002 FIFA World Cup","007: Quantum of Solace","2002 FIFA World Cup","0.13636363636363635","0.13636363636363635","007: Quantum of Solace","2002 FIFA World Cup","007: Quantum of Solace","2002 FIFA World Cup","0.0","0.0","PlayStation 3","PlayStation 2","PlayStation 3","PlayStation 2","0.9692307710647583","0.9692307710647583",", Activision, ",", Electronic Arts, ",", Activision, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", activision, ",", electronic arts, ",", activision, ",", electronic arts, ","0.0","0.0","2008-10-31T00:00","2002-01-01T00:00","2008-10-31T00:00","2002-01-01T00:00","0.0","0.0","playstation 3","playstation 2","playstation 3","playstation 2","0.3333333333333333","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2142","Kaggle1_Video_Game_15094","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","11eyes: CrossOver","007 Legends","11eyes: CrossOver","0.40797683596611023","0.40797683596611023",", First-person shooter, , Interactive film, ",", Adventure, ",", First-person shooter, , Interactive film, ",", Adventure, ","0.7846296310424805","0.7846296310424805","007 legends","11eyes: crossover","007 legends","11eyes: crossover","0.0","0.0","007 Legends","11eyes: CrossOver","007 Legends","11eyes: CrossOver","0.05882352941176472","0.05882352941176472","007 Legends","11eyes: CrossOver","007 Legends","11eyes: CrossOver","0.0","0.0","Wii U","Xbox 360","Wii U","Xbox 360","0.4416666626930237","0.4416666626930237",", Activision, ",", 5pb, ",", Activision, ",", 5pb, ","0.2857142857142857","0.2857142857142857",", activision, ",", 5pb, ",", activision, ",", 5pb, ","0.0","0.0","2012-10-16T00:00","2009-01-01T00:00","2012-10-16T00:00","2009-01-01T00:00","0.0","0.0","wii u","xbox 360","wii u","xbox 360","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2143","Kaggle1_Video_Game_4806","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","18 Wheeler: American Pro Trucker","007 Legends","18 Wheeler: American Pro Trucker","0.4962121248245239","0.4962121248245239",", First-person shooter, , Interactive film, ",", Racing, ",", First-person shooter, , Interactive film, ",", Racing, ","0.7899999976158142","0.7899999976158142","007 legends","18 wheeler: american pro trucker","007 legends","18 wheeler: american pro trucker","0.0","0.0","007 Legends","18 Wheeler: American Pro Trucker","007 Legends","18 Wheeler: American Pro Trucker","0.125","0.125","007 Legends","18 Wheeler: American Pro Trucker","007 Legends","18 Wheeler: American Pro Trucker","0.0","0.0","Xbox 360","PlayStation 2","Xbox 360","PlayStation 2","0.0","0.0",", Activision, ",", Acclaim Entertainment, ",", Activision, ",", Acclaim Entertainment, ","0.36","0.36",", activision, ",", acclaim entertainment, ",", activision, ",", acclaim entertainment, ","0.0","0.0","2012-10-16T00:00","2001-01-01T00:00","2012-10-16T00:00","2001-01-01T00:00","0.0","0.0","xbox 360","playstation 2","xbox 360","playstation 2","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_13149","Kaggle1_Video_Game_7822","0.12195121951219512",,"","","","","0.0","0.0","10,000 Bullets","2002 FIFA World Cup","10,000 Bullets","2002 FIFA World Cup","0.4987468719482422","0.4987468719482422",", Shooter game, ",", Sports, ",", Shooter game, ",", Sports, ","0.8611111044883728","0.8611111044883728","10,000 bullets","2002 fifa world cup","10,000 bullets","2002 fifa world cup","0.0","0.0","10,000 Bullets","2002 FIFA World Cup","10,000 Bullets","2002 FIFA World Cup","0.1578947368421053","0.1578947368421053","10,000 Bullets","2002 FIFA World Cup","10,000 Bullets","2002 FIFA World Cup","0.0","0.0","PlayStation 2","Xbox (console)","PlayStation 2","Xbox (console)","0.43223443627357483","0.43223443627357483",", Taito, ",", Electronic Arts, ",", Taito, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", taito, ",", electronic arts, ",", taito, ",", electronic arts, ","0.0","0.0","2005-02-24T00:00","2002-01-01T00:00","2005-02-24T00:00","2002-01-01T00:00","0.0","0.0","playstation 2","xbox (console)","playstation 2","xbox (console)","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_13149","Kaggle1_Video_Game_4556","0.15384615384615385",,"","","","","0.0","0.0","10,000 Bullets","25 to Life","10,000 Bullets","25 to Life","0.4476190507411957","0.4476190507411957",", Shooter game, ",", Shooter, ",", Shooter game, ",", Shooter, ","0.9722222288449606","0.9722222288449606","10,000 bullets","25 to life","10,000 bullets","25 to life","0.0","0.0","10,000 Bullets","25 to Life","10,000 Bullets","25 to Life","0.1428571428571429","0.1428571428571429","10,000 Bullets","25 to Life","10,000 Bullets","25 to Life","0.0","0.0","PlayStation 2","PlayStation 2","PlayStation 2","PlayStation 2","1.0","1.0",", Taito, ",", Eidos Interactive, ",", Taito, ",", Eidos Interactive, ","0.33333333333333337","0.33333333333333337",", taito, ",", eidos interactive, ",", taito, ",", eidos interactive, ","0.0","0.0","2005-02-24T00:00","2006-01-01T00:00","2005-02-24T00:00","2006-01-01T00:00","0.5","0.5","playstation 2","playstation 2","playstation 2","playstation 2","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_12988","Kaggle1_Video_Game_840","0.12195121951219512",,"","","","","0.0","0.0","1001 Crystal Mazes Collection","1080°: TenEighty Snowboarding","1001 Crystal Mazes Collection","1080°: TenEighty Snowboarding","0.5552608370780945","0.5552608370780945",", Puzzle game, ",", Sports, ",", Puzzle game, ",", Sports, ","0.6666666666666666","0.6666666666666666","1001 crystal mazes collection","1080°: teneighty snowboarding","1001 crystal mazes collection","1080°: teneighty snowboarding","0.0","0.0","1001 Crystal Mazes Collection","1080°: TenEighty Snowboarding","1001 Crystal Mazes Collection","1080°: TenEighty Snowboarding","0.13793103448275867","0.13793103448275867","1001 Crystal Mazes Collection","1080°: TenEighty Snowboarding","1001 Crystal Mazes Collection","1080°: TenEighty Snowboarding","0.0","0.0","Nintendo DSi","Nintendo 64","Nintendo DSi","Nintendo 64","0.9136363863945007","0.9136363863945007",", Teyon, ",", Nintendo, ",", Teyon, ",", Nintendo, ","0.5","0.5",", teyon, ",", nintendo, ",", teyon, ",", nintendo, ","0.0","0.0","2010-05-03T00:00","1998-01-01T00:00","2010-05-03T00:00","1998-01-01T00:00","0.0","0.0","nintendo dsi","nintendo 64","nintendo dsi","nintendo 64","0.3333333333333333","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2141","Kaggle1_Video_Game_10005","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","18 Wheels of Steel: Extreme Trucker 2","007 Legends","18 Wheels of Steel: Extreme Trucker 2","0.4905814826488495","0.4905814826488495",", First-person shooter, , Interactive film, ",", Racing, ",", First-person shooter, , Interactive film, ",", Racing, ","0.7899999976158142","0.7899999976158142","007 legends","18 wheels of steel: extreme trucker 2","007 legends","18 wheels of steel: extreme trucker 2","0.0","0.0","007 Legends","18 Wheels of Steel: Extreme Trucker 2","007 Legends","18 Wheels of Steel: Extreme Trucker 2","0.10810810810810811","0.10810810810810811","007 Legends","18 Wheels of Steel: Extreme Trucker 2","007 Legends","18 Wheels of Steel: Extreme Trucker 2","0.0","0.0","PlayStation 3","PC","PlayStation 3","PC","0.5256410241127014","0.5256410241127014",", Activision, ",", Rondomedia, ",", Activision, ",", Rondomedia, ","0.2857142857142857","0.2857142857142857",", activision, ",", rondomedia, ",", activision, ",", rondomedia, ","0.0","0.0","2012-10-16T00:00","2011-01-01T00:00","2012-10-16T00:00","2011-01-01T00:00","0.5","0.5","playstation 3","pc","playstation 3","pc","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_13149","Kaggle1_Video_Game_4551","0.12195121951219512",,"","","","","0.0","0.0","10,000 Bullets","2014 FIFA World Cup Brazil","10,000 Bullets","2014 FIFA World Cup Brazil","0.383150190114975","0.383150190114975",", Shooter game, ",", Sports, ",", Shooter game, ",", Sports, ","0.8611111044883728","0.8611111044883728","10,000 bullets","2014 fifa world cup brazil","10,000 bullets","2014 fifa world cup brazil","0.0","0.0","10,000 Bullets","2014 FIFA World Cup Brazil","10,000 Bullets","2014 FIFA World Cup Brazil","0.11538461538461542","0.11538461538461542","10,000 Bullets","2014 FIFA World Cup Brazil","10,000 Bullets","2014 FIFA World Cup Brazil","0.0","0.0","PlayStation 2","Xbox 360","PlayStation 2","Xbox 360","0.0","0.0",", Taito, ",", Electronic Arts, ",", Taito, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", taito, ",", electronic arts, ",", taito, ",", electronic arts, ","0.0","0.0","2005-02-24T00:00","2014-01-01T00:00","2005-02-24T00:00","2014-01-01T00:00","0.0","0.0","playstation 2","xbox 360","playstation 2","xbox 360","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_22898","Kaggle1_Video_Game_1286","0.12195121951219512",,"","","","","0.0","0.0",".detuned","007: Quantum of Solace",".detuned","007: Quantum of Solace","0.33712121844291687","0.33712121844291687",", Interactive art, ",", Action, ",", Interactive art, ",", Action, ","0.839814821879069","0.839814821879069",".detuned","007: quantum of solace",".detuned","007: quantum of solace","0.0","0.0",".detuned","007: Quantum of Solace",".detuned","007: Quantum of Solace","0.09090909090909094","0.09090909090909094",".detuned","007: Quantum of Solace",".detuned","007: Quantum of Solace","0.0","0.0","PlayStation 3","Xbox 360","PlayStation 3","Xbox 360","0.0","0.0",", Sony Interactive Entertainment, ",", Activision, ",", Sony Interactive Entertainment, ",", Activision, ","0.32352941176470584","0.32352941176470584",", sony interactive entertainment, ",", activision, ",", sony interactive entertainment, ",", activision, ","0.0","0.0","2009-09-17T00:00","2008-01-01T00:00","2009-09-17T00:00","2008-01-01T00:00","0.5","0.5","playstation 3","xbox 360","playstation 3","xbox 360","0.0","0.0"
